 ,Sn,Sp,precision,acc,f1_score,auc,fpr
3,0.8537927041111755,0.9996969696969698,0.9996610169491525,0.9250814332247557,0.9209868831980013,0.9991473215069047,0.00030303030303024947
5,0.9810752688172043,0.9948412698412699,0.9943330427201394,0.9882352941176471,0.987659666594501,0.9995100699778119,0.00515873015873014
6,0.5413223140495868,0.9478021978021978,0.9018932874354562,0.7567961165048543,0.6765655261459005,0.9090821583719312,0.052197802197802234
8,0.9665924276169265,1.0,1.0,0.9833147942157954,0.9830124575311437,0.9999901014600346,0.0
10,0.9667052692530399,0.992051282051282,0.9908011869436202,0.9801468588523252,0.9786049237983587,0.9987895862099684,0.007948717948717987
13,0.2361290322580645,1.0,1.0,0.5986440677966102,0.38204592901878914,0.9999684587813621,0.0
14,0.9651076466221232,1.0,1.0,0.977587029089175,0.9822440498677749,0.9999613956941351,0.0
16,0.09131403118040089,0.9077777777777778,0.49696969696969695,0.5,0.15428033866415802,0.6985139816877011,0.0922222222222222
18,1.0,0.9980555555555556,0.998342803030303,0.9991045157988998,0.9991707143703352,0.9999994071614892,0.0019444444444444153
20,1.0,0.9986134220743206,0.9983850129198967,0.9992533970434523,0.9991918538871829,1.0,0.001386577925679422
23,0.9919821826280624,0.9965502371711945,0.996420581655481,0.9943032427695004,0.9941964285714285,0.9998933954136978,0.0034497628288054916
 
 
 
test_th=-1
 ,Sn,Sp,precision,acc,f1_score,auc,fpr
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,1.0,0.9972727272727273,0.9974010973144672,0.9986674563221795,0.998698857886367,0.9999992981347933,0.0027272727272726893
5,0.9978494623655914,0.9920634920634921,0.9914529914529915,0.9948400412796697,0.9946409431939979,0.9996249359959037,0.007936507936507908
6,0.7257231404958677,0.924908424908425,0.8954748247291269,0.8313106796116505,0.8017118402282454,0.9176858889216842,0.07509157509157505
8,0.9621380846325167,0.99,0.9896907216494846,0.9760845383759733,0.9757199322416714,0.9987899034892354,0.010000000000000009
10,0.9114070642733063,0.9907692307692307,0.9886934673366834,0.953494696763666,0.9484784573666768,0.9962254836458657,0.009230769230769265
13,0.9126881720430108,0.9333333333333333,0.9381078691423519,0.9224858757062147,0.9252234575975584,0.9832180235535074,0.06666666666666665
14,0.9955456570155902,1.0,1.0,0.9971387696709585,0.9977678571428571,1.0,0.0
16,0.7928730512249443,0.8988888888888888,0.8866749688667497,0.8459399332591768,0.8371546149323927,0.9436624597871813,0.10111111111111115
18,1.0,0.9988888888888889,0.9990523572613125,0.9994882947422284,0.9995259540175397,0.9999998023871631,0.0011111111111110628
20,1.0,0.9997226844148641,0.9996765847347995,0.9998506794086904,0.9998382662138121,1.0,0.0002773155851358844
23,1.0,0.9987063389391979,0.9986654804270463,0.9993426818580193,0.9993322946806144,1.0,0.001293661060802087
 
 
 
test_th=-5
 ,Sn,Sp,precision,acc,f1_score,auc,fpr
1,1.0,0.9986270022883296,0.9986654804270463,0.9993227990970655,0.9993322946806144,0.9999995922798183,0.0013729977116704317
3,0.22119281991893458,0.9975757575757576,0.9896373056994818,0.6005330174711282,0.3615712257453857,0.8121869681177729,0.00242424242424244
5,0.9191397849462366,0.9369047619047619,0.9307491289198606,0.9283797729618163,0.9249080285652456,0.9864819081754566,0.0630952380952381
6,0.23553719008264462,0.44871794871794873,0.2746987951807229,0.3485436893203884,0.253615127919911,0.2277471581448854,0.5512820512820513
8,0.9866369710467706,0.9933333333333333,0.9932735426008968,0.9899888765294772,0.9899441340782124,0.9995619896065331,0.00666666666666671
10,0.5807759119861031,0.8887179487179487,0.8221311475409836,0.7440848517813435,0.6806922293858161,0.8419005463750687,0.11128205128205126
13,0.9040860215053763,0.9985714285714286,0.9985748218527316,0.9489265536723164,0.9489841986455982,0.9995317972350231,0.0014285714285714457
14,0.028210838901262063,0.7746666666666666,0.18357487922705315,0.2951835956127802,0.04890604890604891,0.3013570898292502,0.22533333333333339
16,0.6759465478841871,0.7466666666666667,0.7269461077844311,0.7113459399332592,0.7005193306405079,0.7809799554565702,0.2533333333333333
18,0.8316338629357363,0.9958333333333333,0.995741056218058,0.9072534220289113,0.9063186458198733,0.9973110162569493,0.004166666666666652
20,0.9974118408282109,0.9933444259567388,0.9922755069198583,0.9952217410780947,0.9948370442078089,0.999680965958996,0.006655574043261225
23,0.9870824053452116,0.9581716257007331,0.958063121487246,0.9723926380368099,0.9723562966213252,0.9981030146048283,0.04182837429926689
 
 
 
test_th=-3
 ,Sn,Sp,precision,acc,f1_score,auc,fpr
1,1.0,0.9990846681922196,0.9991099243435692,0.999548532731377,0.9995547640249333,1.0,0.0009153318077803618
3,1.0,0.8048484848484848,0.8428501708150318,0.9046490968315073,0.9147245762711864,0.99968613465284,0.1951515151515152
5,0.9931182795698925,0.9944444444444445,0.9939733103745158,0.9938080495356038,0.9935456110154905,0.9997540535927633,0.005555555555555536
6,0.37086776859504134,0.8768315018315018,0.7274569402228976,0.6390776699029126,0.4912760862127951,0.8214707877349923,0.12316849816849818
8,0.6492204899777283,0.9977777777777778,0.9965811965811966,0.8236929922135706,0.7862440997977074,0.9981860925513487,0.0022222222222222365
9,0.9228389274329646,0.9872275040814367,0.9866680032076984,0.9546468048768917,0.9536866582695475,0.9962329196280615,0.012772495918563331
10,0.9229878401852925,0.9094871794871795,0.900310646709969,0.9158281207506119,0.9115082201572552,0.9667965792169615,0.0905128205128205
13,0.9987096774193548,1.0,1.0,0.9993220338983051,0.9993544222078761,1.0,0.0
14,0.9621380846325167,0.9533333333333334,0.9737039819684448,0.9589890319504053,0.9678864824495892,0.991685226429102,0.046666666666666634
16,0.8062360801781737,0.9188888888888889,0.9084065244667503,0.8626251390433816,0.8542772861356933,0.9283741648106905,0.08111111111111113
17,0.4888641425389755,0.8766666666666667,0.5426452410383189,0.7873268342739866,0.5143526654950205,0.8039580549368968,0.1233333333333333
18,0.8885463599715437,0.8836111111111111,0.8994239078252521,0.8862735064602789,0.8939520458069903,0.966888190656865,0.11638888888888888
19,0.8501685772083615,0.996,0.995263656457215,0.9234998323835065,0.9170121463379156,0.9953046527309508,0.0040000000000000036
20,0.9860886444516338,0.9977814753189129,0.9973821989528796,0.9923846498432134,0.9917032698877501,0.9998728708559891,0.002218524681087075
21,0.9876916868442293,0.8286868686868687,0.8523419815427477,0.9082374318594791,0.9150387886718385,0.9414662565933751,0.1713131313131313
23,1.0,0.9793014230271668,0.9790667248146533,0.9894829097283085,0.989422653151168,0.9999450650239956,0.02069857697283317
 
 
 
test_th=-2
 ,Sn,Sp,precision,acc,f1_score,auc,fpr
1,0.7670378619153675,1.0,1.0,0.881941309255079,0.8681623392992186,0.9998322231452554,0.0
3,0.9157498552403011,1.0,1.0,0.9569144210838022,0.9560223666314038,0.9998856837044445,0.0
5,0.9956989247311828,0.9976190476190476,0.997414907367514,0.9966976264189886,0.9965561773568662,0.9999400921658987,0.0023809523809523725
6,0.4839876033057851,0.8630952380952381,0.7580906148867314,0.6849514563106797,0.590794451450189,0.8596791466109648,0.13690476190476186
8,0.9354120267260579,1.0,1.0,0.967741935483871,0.9666283084004603,0.9999356594902252,0.0
9,0.6392274517157323,0.9865552674541439,0.9798792756539235,0.8108069642772427,0.7737176577394462,0.9769954156058692,0.013444732545856097
10,0.9684423856398379,0.9984615384615385,0.9982094897045658,0.9843622518357357,0.9831006612784716,0.9998069870681335,0.0015384615384614886
13,0.4344086021505376,1.0,1.0,0.7028248587570621,0.6056971514242878,0.9999995903737839,0.0
14,0.9970304380103935,1.0,1.0,0.9980925131139723,0.9985130111524164,1.0,0.0
16,0.004454342984409799,0.8811111111111111,0.036036036036036036,0.4432703003337041,0.007928642220019821,0.12506062855728778,0.11888888888888893
17,0.9755011135857461,0.9943333333333333,0.9809630459126539,0.9899948691636736,0.9782244556113903,0.9986462509279881,0.005666666666666709
18,0.9976286459568413,0.9997222222222222,0.9997623574144486,0.9985928105411284,0.9986943620178043,0.9999940716148921,0.0002777777777778212
19,0.8060687795010114,0.9997333333333334,0.9996654959023248,0.9034528997653369,0.8924891742571299,0.9998398921105867,0.0002666666666666373
20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21,0.9495560936238903,0.9834343434343434,0.9828738512949039,0.9664849586109429,0.965927750410509,0.9964619153602206,0.01656565656565656
23,0.9746102449888642,0.9995687796463993,0.9995431703974418,0.9872918492550394,0.9869192602616147,0.9999531323980942,0.0004312203536006587
 
 
 
test_th=-1
 ,Sn,Sp,precision,acc,f1_score,auc,fpr
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.9997104806022004,0.9996969696969698,0.9997104806022004,0.9997038791827065,0.9997104806022004,0.9999980698706814,0.00030303030303024947
5,0.9982795698924731,0.9936507936507937,0.9931536157466838,0.9958720330237358,0.9957099957099957,0.9999223416965353,0.006349206349206327
6,0.7954545454545454,0.86996336996337,0.8442982456140351,0.8349514563106796,0.8191489361702128,0.9153347835876245,0.13003663003663002
8,0.9977728285077951,0.9988888888888889,0.9988851727982163,0.9983314794215795,0.9983286908077995,0.9999975253650086,0.0011111111111110628
9,0.9999062441402587,0.9978872563142226,0.9979414241601946,0.9989088666445277,0.9989228679810799,0.9999913294062297,0.0021127436857774073
10,0.9455703532136653,0.9917948717948718,0.9902971497877502,0.9700843078596683,0.9674170616113744,0.9980235846955592,0.008205128205128198
13,0.9991397849462366,0.9909523809523809,0.9918872758326217,0.9952542372881356,0.9955003214056138,0.9997554531490014,0.009047619047619082
14,0.9992576095025983,1.0,1.0,0.9995231282784931,0.9996286669142221,1.0,0.0
16,0.5467706013363028,0.9755555555555555,0.9571150097465887,0.7614015572858732,0.6959603118355775,0.9202487008166296,0.02444444444444449
17,0.5846325167037862,0.9976666666666667,0.9868421052631579,0.9025141097998974,0.7342657342657343,0.9719654788418709,0.0023333333333332984
18,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.0
19,0.9778826702629805,0.9994666666666666,0.9994486560992419,0.9887361716392893,0.9885480572597136,0.9995875567543269,0.0005333333333333856
20,0.999029440310579,0.9958402662229617,0.9951659684176604,0.9973122293564283,0.9970939618986115,0.9999790959135113,0.004159733777038266
21,0.9836561743341404,0.8993939393939394,0.9073143495254048,0.9415505754088431,0.943944234679059,0.9908747279086262,0.10060606060606059
23,1.0,0.9974126778783958,0.9973345179920036,0.9986853637160386,0.9986654804270463,1.0,0.002587322121604174
 
 
 
 ,Sn,Sp,precision,acc,f1_score,auc,fpr
1,0.9986636971046771,0.9984962406015037,0.9985410538672432,0.998581102870042,0.9986003141262293,0.9999907098044327,0.0015037593984962452
3,0.9848484848484849,0.9848484848484848,0.9860119763376757,0.9848484848484849,0.9851397733173396,0.9995310663087155,0.015151515151515138
5,0.9641290322580645,0.9675396825396826,0.9657458293516706,0.9659029927760578,0.9644557849262124,0.9965368663594469,0.03246031746031745
6,0.8118112947658402,0.7590557590557592,0.7645807774640994,0.7838457389428264,0.7822466217937256,0.8766676032301033,0.24094424094424097
8,0.934966592427617,0.8687933425797503,0.9099220955702261,0.9054972205064855,0.9199936284757099,0.9518646769365736,0.13120665742024967
9,0.9751546971685731,0.991404974551042,0.9914501135748054,0.9831823141515252,0.9831940600991529,0.9989287551175636,0.008595025448958016
10,0.9610596409959467,0.893034188034188,0.8934213989725787,0.9249841356178043,0.9244723503257081,0.9839325395057879,0.10696581196581195
13,0.9843727598566309,0.9486507936507936,0.9572848393875869,0.9674199623352165,0.970245846797011,0.9903912442396313,0.05134920634920637
14,0.8358079683246721,0.7795555555555556,0.8774805617250839,0.8156890796375774,0.8479988485076452,0.883161098737936,0.22044444444444444
16,0.8502227171492205,0.7344444444444446,0.7702447895089795,0.7922691879866518,0.8042968155427919,0.8808397261403943,0.2655555555555556
17,0.8325909428359317,0.9497777777777777,0.8402392310429293,0.9227809132888661,0.8341385316287412,0.9717249443207127,0.050222222222222244
18,0.9733617895818513,0.9961574074074074,0.9966212466689145,0.9838599633277899,0.9846589372215363,0.9994802343249107,0.003842592592592601
19,0.9927174645987863,0.9970666666666667,0.997018193248887,0.9949044585987261,0.9948571548415152,0.9998799190829399,0.0029333333333333433
20,1.0,0.9870216306156406,0.9852072889998725,0.9930117963267134,0.992517872381202,0.9999784678937456,0.01297836938435939
21,0.9666061339790154,0.8684848484848484,0.8817401718123412,0.9175752069452856,0.9219279790694153,0.9719267737911805,0.1315151515151515
23,0.9738084632516703,0.9801638637343683,0.9793607168758898,0.9770376862401402,0.9762701175851781,0.997272804977954,0.019836136265631743
 
 
 
test_th=-3
 ,Sn,Sp,precision,acc,f1_score,auc,fpr
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.9452808338158657,0.9806060606060606,0.9807750075097627,0.9625407166123778,0.962700869821613,0.9938617501008931,0.019393939393939408
5,0.9750537634408603,0.9873015873015873,0.9860809047411918,0.9814241486068112,0.9805363321799309,0.9986617170165557,0.012698412698412653
6,0.48088842975206614,0.8914835164835165,0.7970890410958904,0.6985436893203884,0.5998711340206186,0.817065983259165,0.10851648351648346
8,0.9008908685968819,0.8543689320388349,0.8851203501094091,0.8801729462631254,0.8929359823399557,0.9471147163213675,0.1456310679611651
9,0.9491843240202512,0.9880918083165274,0.9879000780640125,0.9684045732719768,0.9681553026680692,0.9974469468156222,0.011908191683472569
10,0.8199189345686161,0.9907692307692307,0.9874476987447699,0.910524884416644,0.895919012970579,0.979681862723264,0.009230769230769265
13,0.9961290322580645,0.9966666666666667,0.9969866551872578,0.9963841807909605,0.9965576592082616,0.9998658474142345,0.0033333333333332993
14,0.8544914625092799,1.0,1.0,0.9065331425846447,0.921537229783827,0.9966592427616926,0.0
16,0.6291759465478842,0.6588888888888889,0.6479357798165137,0.6440489432703004,0.6384180790960451,0.6997265528334571,0.34111111111111114
17,0.36971046770601335,0.83,0.39429928741092635,0.72396100564392,0.3816091954022989,0.7466507052709725,0.17000000000000004
18,0.9990514583827366,0.9602777777777778,0.9671717171717171,0.9811948317768965,0.9828531435903418,0.999205201169868,0.039722222222222214
19,0.44045853000674307,0.9982666666666666,0.9960353766392193,0.7209520616828696,0.6108097998877875,0.9800206158687346,0.0017333333333333645
20,0.7017146554513103,0.9708818635607321,0.9538258575197889,0.8466477527251008,0.8085740913327121,0.9705101207179593,0.02911813643926786
21,0.9372477804681194,0.9757575757575757,0.974816369359916,0.9564910155461337,0.9556629976339882,0.9942316832571071,0.024242424242424288
23,0.9131403118040089,0.9913755929279862,0.9903381642512077,0.9528921998247152,0.9501738122827346,0.9961735676329269,0.00862440707201384
 
 
 
test_th=-2
 ,Sn,Sp,precision,acc,f1_score,auc,fpr
1,1.0,0.9981693363844394,0.9982214317474433,0.9990970654627539,0.9991099243435693,1.0,0.0018306636155606126
3,0.9997104806022004,0.9409090909090909,0.946546052631579,0.9709801599052413,0.9724021402421853,0.9998065484023793,0.05909090909090908
5,0.9823655913978495,0.9992063492063492,0.9991251093613298,0.991124871001032,0.9906744740837128,0.9999569892473119,0.0007936507936507908
6,0.7489669421487604,0.9894688644688645,0.9843856076035302,0.8764563106796116,0.8506893517160458,0.9878414672448764,0.010531135531135494
8,0.6714922048997772,0.680998613037448,0.723889555822329,0.6757257566399012,0.6967071057192374,0.7707109959256044,0.319001386962552
9,0.17419838739921245,0.9957745126284452,0.9768664563617245,0.5800559798851938,0.29567154678548696,0.9164403038442567,0.004225487371554815
10,0.8688477127967574,0.992051282051282,0.9897757255936676,0.9341854772912701,0.9253777366635831,0.9943768651730436,0.007948717948717987
13,0.6313978494623655,0.9728571428571429,0.9626229508196721,0.7934463276836158,0.7625974025974026,0.9654828469022018,0.027142857142857135
14,0.9732739420935412,0.9813333333333333,0.9894339622641509,0.9761564139246542,0.9812874251497005,0.9978995298193516,0.01866666666666672
16,0.9164810690423163,0.71,0.7592250922509225,0.8131256952169077,0.8304742684157417,0.9008265280871071,0.29000000000000004
17,0.9075723830734966,0.9983333333333333,0.9939024390243902,0.9774243201641868,0.9487776484284051,0.998054565701559,0.0016666666666667052
18,0.9786578136115722,0.9988888888888889,0.9990317114500121,0.9879749264423692,0.9887398179204601,0.9998616051432034,0.0011111111111110628
19,0.643155765340526,0.9989333333333333,0.9983253087711953,0.8220583305397251,0.7823162729658792,0.9976604540346147,0.0010666666666666602
20,1.0,0.9988907376594565,0.9987075928917609,0.9994027176347619,0.9993533785968315,1.0,0.0011092623405435376
21,0.8256658595641646,0.9846464646464647,0.9817658349328215,0.9051080153442358,0.8969750109601052,0.9900076430161177,0.015353535353535341
23,0.9946547884187082,0.9978438982319966,0.9977658623771224,0.9962751971954426,0.9962078964978809,0.9999502511930589,0.0021561017680034045
 
 
 
test_th=-1
 ,Sn,Sp,precision,acc,f1_score,auc,fpr
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.9284887087434858,1.0,1.0,0.9634290790642582,0.9629184807086022,0.999817778245688,0.0
5,0.9681720430107527,0.9924603174603175,0.9916299559471365,0.9808049535603716,0.9797606093579978,0.9989800307219662,0.007539682539682513
6,0.8290289256198347,0.9001831501831502,0.8804168952276468,0.8667475728155339,0.853950518754988,0.9455743120515847,0.0998168498168498
8,0.3730512249443207,1.0,1.0,0.6522544780728845,0.543390105433901,0.9917770727985444,0.0
9,0.665572848303019,0.993085566119274,0.9899595593362153,0.8273637269320177,0.7959858720636878,0.9828313509726884,0.00691443388072599
10,0.9426751592356688,1.0,1.0,0.9730758770737014,0.9704918032786886,0.9992517779460455,0.0
13,0.9931182795698925,0.9976190476190476,0.9978392394122731,0.9952542372881356,0.9954731623194655,0.9999578084997439,0.0023809523809523725
14,0.9703043801039347,0.9813333333333333,0.9894019682059046,0.9742489270386266,0.97976011994003,0.9972244493937145,0.01866666666666672
16,0.8853006681514477,0.9422222222222222,0.9386068476977568,0.9137931034482759,0.9111747851002866,0.9749628804751299,0.05777777777777782
17,0.7984409799554566,0.986,0.9446640316205533,0.9427911749615188,0.8654194327097164,0.982649962880475,0.014000000000000012
18,0.9995257291913683,0.9997222222222222,0.9997628083491461,0.9996162210566714,0.9996442547136252,0.9999997365162174,0.0002777777777778212
19,0.9645313553607552,0.9964,0.9962390305056414,0.980556486758297,0.9801288200630396,0.999576534052596,0.0036000000000000476
20,1.0,0.9966722129783694,0.9961327747341283,0.9982081529042856,0.9980626412657411,1.0,0.0033277870216306127
21,0.9368442292171105,0.9353535353535354,0.9355228692323192,0.9360993337371291,0.9361830829720739,0.9853130783215529,0.06464646464646462
23,0.956792873051225,0.9974126778783958,0.9972144846796658,0.9774320771253286,0.9765855876335531,0.9994777335672873,0.002587322121604174
 
 
 
